epidemiological_week,date,order_for_place,state,city,city_ibge_code,place_type,last_available_confirmed,last_available_confirmed_per_100k_inhabitants,new_confirmed,last_available_deaths,new_deaths,last_available_death_rate,estimated_population_2019,is_last,is_repeated
38,2020-09-14,142,PB,Esperança,2506004,city,539,1632.98694,0,8,0,0.0148,33007,True,False
38,2020-09-14,118,PB,Fagundes,2506103,city,112,995.29014,0,5,0,0.0446,11253,True,False
38,2020-09-14,93,PB,Frei Martinho,2506202,city,21,702.57611,0,0,0,0.0,2989,True,False
38,2020-09-14,128,PB,Gado Bravo,2506251,city,104,1250.60125,0,2,0,0.0192,8316,True,False
38,2020-09-14,145,PB,Guarabira,2506301,city,4341,7378.51206,1,63,0,0.0145,58833,True,False
38,2020-09-14,143,PB,Gurinhém,2506400,city,443,3135.39529,0,8,0,0.0181,14129,True,False
38,2020-09-14,118,PB,Gurjão,2506509,city,36,1050.17503,0,2,0,0.0556,3428,True,False
38,2020-09-14,119,PB,Ibiara,2506608,city,123,2074.54883,0,1,0,0.0081,5929,True,False
38,2020-09-14,176,PB,Igaracy,2502607,city,14,228.87036,0,1,0,0.0714,6117,True,False
38,2020-09-14,137,PB,Imaculada,2506707,city,64,541.50097,0,0,0,0.0,11819,True,False
38,2020-09-14,89,PB,Importados/Indefinidos,,city,0,,0,0,0,0.0,,True,False
38,2020-09-14,128,PB,Ingá,2506806,city,1426,7877.14743,0,16,0,0.0112,18103,True,False
38,2020-09-14,147,PB,Itabaiana,2506905,city,1123,4587.98055,0,21,0,0.0187,24477,True,False
38,2020-09-14,144,PB,Itaporanga,2507002,city,528,2138.3444,56,13,1,0.0246,24692,True,False
38,2020-09-14,146,PB,Itapororoca,2507101,city,909,4870.33862,0,9,0,0.0099,18664,True,False
38,2020-09-14,126,PB,Itatuba,2507200,city,349,3183.7256,2,3,0,0.0086,10962,True,False
38,2020-09-14,124,PB,Jacaraú,2507309,city,316,2189.73044,1,7,0,0.0222,14431,True,False
38,2020-09-14,119,PB,Jericó,2507408,city,44,568.54891,0,1,0,0.0227,7739,True,False
38,2020-09-14,181,PB,João Pessoa,2507507,city,28314,3499.8115,15,860,0,0.0304,809015,True,False
38,2020-09-14,130,PB,Joca Claudino,2513653,city,20,758.72534,0,0,0,0.0,2636,True,False
38,2020-09-14,127,PB,Juarez Távora,2507606,city,431,5430.94758,0,5,0,0.0116,7936,True,False
38,2020-09-14,132,PB,Juazeirinho,2507705,city,248,1364.81206,0,2,0,0.0081,18171,True,False
38,2020-09-14,165,PB,Junco do Seridó,2507804,city,111,1552.44755,0,4,0,0.036,7150,True,False
38,2020-09-14,131,PB,Juripiranga,2507903,city,529,4918.1852,1,10,0,0.0189,10756,True,False
38,2020-09-14,119,PB,Juru,2508000,city,181,1834.39749,-1,1,0,0.0055,9867,True,False
38,2020-09-14,118,PB,Lagoa,2508109,city,7,150.02143,0,1,0,0.1429,4666,True,False
38,2020-09-14,127,PB,Lagoa de Dentro,2508208,city,146,1891.43671,0,0,0,0.0,7719,True,False
38,2020-09-14,141,PB,Lagoa Seca,2508307,city,732,2661.52783,2,16,0,0.0219,27503,True,False
38,2020-09-14,122,PB,Lastro,2508406,city,25,913.40884,0,0,0,0.0,2737,True,False
38,2020-09-14,110,PB,Livramento,2508505,city,108,1488.42337,1,0,0,0.0,7256,True,False
38,2020-09-14,122,PB,Logradouro,2508554,city,160,3693.44414,0,4,0,0.025,4332,True,False
38,2020-09-14,140,PB,Lucena,2508604,city,467,3570.33639,0,6,0,0.0128,13080,True,False
38,2020-09-14,116,PB,Mãe d'Água,2508703,city,20,498.87753,0,0,0,0.0,4009,True,False
38,2020-09-14,127,PB,Malta,2508802,city,117,2031.60271,0,2,0,0.0171,5759,True,False
38,2020-09-14,138,PB,Mamanguape,2508901,city,2288,5097.81204,0,38,1,0.0166,44882,True,False
38,2020-09-14,118,PB,Manaíra,2509008,city,16,146.05203,0,2,0,0.125,10955,True,False
38,2020-09-14,110,PB,Marcação,2509057,city,460,5375.08764,1,4,0,0.0087,8558,True,False
38,2020-09-14,141,PB,Mari,2509107,city,1173,5371.61698,0,20,0,0.0171,21837,True,False
38,2020-09-14,143,PB,Marizópolis,2509156,city,37,559.16579,0,1,0,0.027,6617,True,False
38,2020-09-14,132,PB,Massaranduba,2509206,city,347,2493.17431,0,5,1,0.0144,13918,True,False
38,2020-09-14,134,PB,Mataraca,2509305,city,216,2561.06237,0,7,0,0.0324,8434,True,False
38,2020-09-14,133,PB,Matinhas,2509339,city,75,1666.66667,0,2,0,0.0267,4500,True,False
38,2020-09-14,118,PB,Mato Grosso,2509370,city,18,618.98212,0,1,0,0.0556,2908,True,False
38,2020-09-14,128,PB,Maturéia,2509396,city,43,654.58974,0,1,0,0.0233,6569,True,False
38,2020-09-14,126,PB,Mogeiro,2509404,city,271,2040.04818,12,5,1,0.0185,13284,True,False
38,2020-09-14,119,PB,Montadas,2509503,city,53,934.90916,0,1,0,0.0189,5669,True,False
38,2020-09-14,63,PB,Monte Horebe,2509602,city,42,872.09302,0,0,0,0.0,4816,True,False
38,2020-09-14,137,PB,Monteiro,2509701,city,644,1938.4745,0,9,0,0.014,33222,True,False
38,2020-09-14,135,PB,Mulungu,2509800,city,422,4261.7653,0,10,0,0.0237,9902,True,False
38,2020-09-14,127,PB,Natuba,2509909,city,78,746.12588,0,2,0,0.0256,10454,True,False
38,2020-09-14,105,PB,Nazarezinho,2510006,city,56,767.01822,0,2,0,0.0357,7301,True,False
38,2020-09-14,134,PB,Nova Floresta,2510105,city,105,987.02764,0,1,0,0.0095,10638,True,False
38,2020-09-14,125,PB,Nova Olinda,2510204,city,17,285.76231,0,0,0,0.0,5949,True,False
38,2020-09-14,108,PB,Nova Palmeira,2510303,city,85,1732.57236,1,0,0,0.0,4906,True,False
38,2020-09-14,124,PB,Olho d'Água,2510402,city,43,658.90285,0,1,0,0.0233,6526,True,False
38,2020-09-14,111,PB,Olivedos,2510501,city,118,3001.01729,0,1,0,0.0085,3932,True,False
38,2020-09-14,116,PB,Ouro Velho,2510600,city,4,131.62224,0,0,0,0.0,3039,True,False
38,2020-09-14,97,PB,Parari,2510659,city,6,338.79164,0,0,0,0.0,1771,True,False
38,2020-09-14,122,PB,Passagem,2510709,city,30,1240.18189,0,0,0,0.0,2419,True,False
38,2020-09-14,169,PB,Patos,2510808,city,3987,3705.21816,46,88,1,0.0221,107605,True,False
38,2020-09-14,120,PB,Paulista,2510907,city,289,2340.64955,0,2,0,0.0069,12347,True,False
38,2020-09-14,62,PB,Pedra Branca,2511004,city,19,499.86846,0,0,0,0.0,3801,True,False
38,2020-09-14,105,PB,Pedra Lavrada,2511103,city,42,535.50937,1,0,0,0.0,7843,True,False
38,2020-09-14,144,PB,Pedras de Fogo,2511202,city,1326,4659.49821,0,30,0,0.0226,28458,True,False
38,2020-09-14,111,PB,Pedro Régis,2512721,city,73,1198.88323,0,3,1,0.0411,6089,True,False
38,2020-09-14,136,PB,Piancó,2511301,city,194,1206.84292,0,6,0,0.0309,16075,True,False
38,2020-09-14,125,PB,Picuí,2511400,city,308,1646.79463,1,3,0,0.0097,18703,True,False
38,2020-09-14,137,PB,Pilar,2511509,city,509,4271.2092,0,12,0,0.0236,11917,True,False
38,2020-09-14,133,PB,Pilões,2511608,city,136,2049.73625,0,2,0,0.0147,6635,True,False
38,2020-09-14,137,PB,Pilõezinhos,2511707,city,348,6993.56913,0,3,0,0.0086,4976,True,False
38,2020-09-14,134,PB,Pirpirituba,2511806,city,323,3053.21864,0,3,0,0.0093,10579,True,False
38,2020-09-14,137,PB,Pitimbu,2511905,city,641,3362.18201,0,9,0,0.014,19065,True,False
38,2020-09-14,131,PB,Pocinhos,2512002,city,217,1168.92911,-1,2,0,0.0092,18564,True,False
38,2020-09-14,84,PB,Poço Dantas,2512036,city,23,591.56379,0,2,0,0.087,3888,True,False
38,2020-09-14,62,PB,Poço de José de Moura,2512077,city,30,696.54052,0,0,0,0.0,4307,True,False
38,2020-09-14,152,PB,Pombal,2512101,city,609,1856.65071,0,5,0,0.0082,32801,True,False
38,2020-09-14,103,PB,Prata,2512200,city,8,190.0689,0,2,0,0.25,4209,True,False
38,2020-09-14,138,PB,Princesa Isabel,2512309,city,156,668.23731,2,7,0,0.0449,23345,True,False
38,2020-09-14,128,PB,Puxinanã,2512408,city,298,2178.36257,0,2,0,0.0067,13680,True,False
38,2020-09-14,150,PB,Queimadas,2512507,city,1278,2906.7255,0,17,0,0.0133,43967,True,False
38,2020-09-14,125,PB,Quixaba,2512606,city,35,1789.36605,0,1,0,0.0286,1956,True,False
38,2020-09-14,133,PB,Remígio,2512705,city,271,1381.17323,0,3,0,0.0111,19621,True,False
38,2020-09-14,103,PB,Riachão,2512747,city,82,2285.39576,0,2,0,0.0244,3588,True,False
38,2020-09-14,131,PB,Riachão do Bacamarte,2512754,city,236,5220.08405,0,0,0,0.0,4521,True,False
38,2020-09-14,151,PB,Riachão do Poço,2512762,city,94,2084.71945,0,2,0,0.0213,4509,True,False
38,2020-09-14,116,PB,Riacho de Santo Antônio,2512788,city,33,1694.04517,0,0,0,0.0,1948,True,False
38,2020-09-14,139,PB,Riacho dos Cavalos,2512804,city,24,281.49191,0,1,0,0.0417,8526,True,False
38,2020-09-14,138,PB,Rio Tinto,2512903,city,1132,4682.32958,0,23,0,0.0203,24176,True,False
38,2020-09-14,115,PB,Salgadinho,2513000,city,36,926.64093,0,0,0,0.0,3885,True,False
38,2020-09-14,124,PB,Salgado de São Félix,2513109,city,267,2199.34102,0,2,0,0.0075,12140,True,False
38,2020-09-14,116,PB,Santa Cecília,2513158,city,92,1402.86673,1,0,0,0.0,6558,True,False
38,2020-09-14,101,PB,Santa Cruz,2513208,city,61,926.6292,0,2,0,0.0328,6583,True,False
38,2020-09-14,139,PB,Santa Helena,2513307,city,23,390.55867,0,0,0,0.0,5889,True,False
38,2020-09-14,110,PB,Santa Inês,2513356,city,78,2169.68011,0,1,0,0.0128,3595,True,False
38,2020-09-14,132,PB,Santa Luzia,2513406,city,272,1768.30061,1,7,0,0.0257,15382,True,False
38,2020-09-14,87,PB,Santana de Mangueira,2513505,city,31,600.54243,0,0,0,0.0,5162,True,False
38,2020-09-14,114,PB,Santana dos Garrotes,2513604,city,25,355.5682,0,0,0,0.0,7031,True,False
38,2020-09-14,161,PB,Santa Rita,2513703,city,3237,2369.93543,1,148,0,0.0457,136586,True,False
38,2020-09-14,127,PB,Santa Teresinha,2513802,city,64,1399.51892,0,1,0,0.0156,4573,True,False
38,2020-09-14,103,PB,Santo André,2513851,city,15,595.00198,0,0,0,0.0,2521,True,False
38,2020-09-14,116,PB,São Bentinho,2513927,city,71,1567.67498,0,0,0,0.0,4529,True,False
38,2020-09-14,151,PB,São Bento,2513901,city,2466,7246.33422,1,31,0,0.0126,34031,True,False
38,2020-09-14,77,PB,São Domingos,2513968,city,14,455.58087,0,0,0,0.0,3073,True,False
38,2020-09-14,91,PB,São Domingos do Cariri,2513943,city,64,2447.41874,0,3,0,0.0469,2615,True,False
38,2020-09-14,115,PB,São Francisco,2513984,city,34,1002.35849,0,1,0,0.0294,3392,True,False
38,2020-09-14,116,PB,São João do Cariri,2514008,city,116,2762.56251,0,0,0,0.0,4199,True,False
38,2020-09-14,154,PB,São João do Rio do Peixe,2500700,city,373,2068.3154,4,4,0,0.0107,18034,True,False
38,2020-09-14,118,PB,São João do Tigre,2514107,city,24,542.74084,0,0,0,0.0,4422,True,False
38,2020-09-14,120,PB,São José da Lagoa Tapada,2514206,city,70,917.43119,2,0,0,0.0,7630,True,False
38,2020-09-14,122,PB,São José de Caiana,2514305,city,51,802.0129,0,2,0,0.0392,6359,True,False
38,2020-09-14,137,PB,São José de Espinharas,2514404,city,68,1452.37078,0,1,0,0.0147,4682,True,False
38,2020-09-14,139,PB,São José de Piranhas,2514503,city,239,1180.18863,2,3,0,0.0126,20251,True,False
38,2020-09-14,95,PB,São José de Princesa,2514552,city,11,274.7939,2,0,0,0.0,4003,True,False
38,2020-09-14,140,PB,São José do Bonfim,2514602,city,59,1658.70115,0,4,0,0.0678,3557,True,False
38,2020-09-14,92,PB,São José do Brejo do Cruz,2514651,city,46,2554.13659,0,0,0,0.0,1801,True,False
38,2020-09-14,127,PB,São José do Sabugi,2514701,city,264,6375.27167,0,1,0,0.0038,4141,True,False
38,2020-09-14,119,PB,São José dos Cordeiros,2514800,city,47,1295.4796,0,0,0,0.0,3628,True,False
38,2020-09-14,128,PB,São José dos Ramos,2514453,city,259,4347.82609,0,1,0,0.0039,5957,True,False
38,2020-09-14,120,PB,São Mamede,2514909,city,55,712.06629,0,4,0,0.0727,7724,True,False
38,2020-09-14,131,PB,São Miguel de Taipu,2515005,city,148,2008.68621,1,4,0,0.027,7368,True,False
38,2020-09-14,133,PB,São Sebastião de Lagoa de Roça,2515104,city,264,2263.95678,0,3,0,0.0114,11661,True,False
38,2020-09-14,110,PB,São Sebastião do Umbuzeiro,2515203,city,21,601.89166,0,1,0,0.0476,3489,True,False
38,2020-09-14,123,PB,São Vicente do Seridó,2515401,city,48,445.47564,0,0,0,0.0,10775,True,False
38,2020-09-14,156,PB,Sapé,2515302,city,1139,2164.37055,1,50,0,0.0439,52625,True,False
38,2020-09-14,165,PB,Serra Branca,2515500,city,210,1532.95861,0,4,0,0.019,13699,True,False
38,2020-09-14,136,PB,Serra da Raiz,2515609,city,64,2033.03685,4,0,0,0.0,3148,True,False
38,2020-09-14,107,PB,Serra Grande,2515708,city,47,1615.67549,0,1,0,0.0213,2909,True,False
38,2020-09-14,138,PB,Serra Redonda,2515807,city,272,3863.08763,0,2,0,0.0074,7041,True,False
38,2020-09-14,125,PB,Serraria,2515906,city,177,2902.1151,2,3,0,0.0169,6099,True,False
38,2020-09-14,130,PB,Sertãozinho,2515930,city,319,6349.52229,0,3,0,0.0094,5024,True,False
38,2020-09-14,131,PB,Sobrado,2515971,city,191,2454.06656,0,4,0,0.0209,7783,True,False
38,2020-09-14,125,PB,Solânea,2516003,city,711,2692.46791,2,7,1,0.0098,26407,True,False
38,2020-09-14,128,PB,Soledade,2516102,city,203,1354.32651,0,1,0,0.0049,14989,True,False
38,2020-09-14,97,PB,Sossêgo,2516151,city,15,421.94093,0,0,0,0.0,3555,True,False
38,2020-09-14,172,PB,Sousa,2516201,city,1948,2805.13795,1,34,0,0.0175,69444,True,False
38,2020-09-14,118,PB,Sumé,2516300,city,340,2004.00802,1,2,0,0.0059,16966,True,False
38,2020-09-14,128,PB,Tacima,2516409,city,124,1136.46778,0,2,0,0.0161,10911,True,False
38,2020-09-14,154,PB,Taperoá,2516508,city,139,904.00624,1,3,0,0.0216,15376,True,False
38,2020-09-14,117,PB,Tavares,2516607,city,177,1201.95572,0,2,0,0.0113,14726,True,False
38,2020-09-14,130,PB,Teixeira,2516706,city,182,1200.44852,0,6,0,0.033,15161,True,False
38,2020-09-14,113,PB,Tenório,2516755,city,32,1046.43558,0,0,0,0.0,3058,True,False
38,2020-09-14,94,PB,Triunfo,2516805,city,96,1015.3358,2,2,0,0.0208,9455,True,False
38,2020-09-14,134,PB,Uiraúna,2516904,city,189,1239.99475,1,8,0,0.0423,15242,True,False
38,2020-09-14,139,PB,Umbuzeiro,2517001,city,78,787.3221,0,4,0,0.0513,9907,True,False
38,2020-09-14,117,PB,Várzea,2517100,city,22,782.91815,0,0,0,0.0,2810,True,False
38,2020-09-14,118,PB,Vieirópolis,2517209,city,9,168.28721,0,0,0,0.0,5348,True,False
38,2020-09-14,125,PB,Vista Serrana,2505501,city,36,947.8673,0,1,0,0.0278,3798,True,False
38,2020-09-14,91,PB,Zabelê,2517407,city,33,1473.21429,0,0,0,0.0,2240,True,False
38,2020-09-14,130,PR,Abatiá,4100103,city,65,871.66421,0,0,0,0.0,7457,True,False
38,2020-09-14,96,PR,Adrianópolis,4100202,city,173,2922.79101,0,4,0,0.0231,5919,True,False
38,2020-09-14,129,PR,Agudos do Sul,4100301,city,76,811.0127,0,0,0,0.0,9371,True,False
38,2020-09-14,169,PR,Almirante Tamandaré,4100400,city,1494,1259.45221,1,46,1,0.0308,118623,True,False
38,2020-09-14,109,PR,Altamira do Paraná,4100459,city,11,566.42636,0,0,0,0.0,1942,True,False
38,2020-09-14,91,PR,Altônia,4100509,city,176,797.96881,1,2,0,0.0114,22056,True,False
38,2020-09-14,117,PR,Alto Paraíso,4128625,city,5,182.41518,0,0,0,0.0,2741,True,False
38,2020-09-14,150,PR,Alto Paraná,4100608,city,75,507.78605,3,0,0,0.0,14770,True,False
38,2020-09-14,91,PR,Alto Piquiri,4100707,city,112,1138.67426,1,4,0,0.0357,9836,True,False
38,2020-09-14,136,PR,Alvorada do Sul,4100806,city,55,482.20235,0,4,0,0.0727,11406,True,False
38,2020-09-14,149,PR,Amaporã,4100905,city,25,399.5525,1,0,0,0.0,6257,True,False
38,2020-09-14,134,PR,Ampére,4101002,city,93,485.58897,0,2,0,0.0215,19152,True,False
38,2020-09-14,119,PR,Anahy,4101051,city,28,999.64298,0,0,0,0.0,2801,True,False
38,2020-09-14,123,PR,Andirá,4101101,city,231,1153.21252,1,3,0,0.013,20031,True,False
38,2020-09-14,112,PR,Ângulo,4101150,city,45,1536.88525,0,1,0,0.0222,2928,True,False
38,2020-09-14,108,PR,Antonina,4101200,city,343,1807.16544,0,6,0,0.0175,18980,True,False
38,2020-09-14,102,PR,Antônio Olinto,4101309,city,69,928.16788,0,0,0,0.0,7434,True,False
38,2020-09-14,155,PR,Apucarana,4101408,city,738,546.68286,4,32,1,0.0434,134996,True,False
38,2020-09-14,167,PR,Arapongas,4101507,city,2464,2002.81239,31,85,0,0.0345,123027,True,False
38,2020-09-14,106,PR,Arapoti,4101606,city,211,750.48906,2,1,0,0.0047,28115,True,False
38,2020-09-14,77,PR,Arapuã,4101655,city,33,1075.6193,0,1,0,0.0303,3068,True,False
38,2020-09-14,165,PR,Araruna,4101705,city,171,1224.05154,0,7,0,0.0409,13970,True,False
38,2020-09-14,167,PR,Araucária,4101804,city,3512,2441.55086,21,50,0,0.0142,143843,True,False
38,2020-09-14,69,PR,Ariranha do Ivaí,4101853,city,18,853.88994,0,1,0,0.0556,2108,True,False
38,2020-09-14,153,PR,Assaí,4101903,city,254,1680.00529,0,11,0,0.0433,15119,True,False
38,2020-09-14,167,PR,Assis Chateaubriand,4102000,city,443,1327.85804,0,6,1,0.0135,33362,True,False
38,2020-09-14,87,PR,Astorga,4102109,city,365,1397.87829,0,6,0,0.0164,26111,True,False
38,2020-09-14,96,PR,Atalaia,4102208,city,80,2055.49846,0,1,0,0.0125,3892,True,False
38,2020-09-14,163,PR,Balsa Nova,4102307,city,209,1615.02202,0,5,0,0.0239,12941,True,False
38,2020-09-14,162,PR,Bandeirantes,4102406,city,651,2075.42959,3,17,1,0.0261,31367,True,False
38,2020-09-14,105,PR,Barbosa Ferraz,4102505,city,150,1296.6805,1,4,0,0.0267,11568,True,False
38,2020-09-14,144,PR,Barracão,4102604,city,77,749.39173,0,2,0,0.026,10275,True,False
38,2020-09-14,73,PR,Barra do Jacaré,4102703,city,15,539.37433,0,0,0,0.0,2781,True,False
38,2020-09-14,65,PR,Bela Vista da Caroba,4102752,city,18,512.67445,0,0,0,0.0,3511,True,False
38,2020-09-14,117,PR,Bela Vista do Paraíso,4102802,city,146,948.23667,0,4,0,0.0274,15397,True,False
38,2020-09-14,106,PR,Bituruna,4102901,city,41,250.1678,0,1,0,0.0244,16389,True,False
38,2020-09-14,79,PR,Boa Esperança,4103008,city,32,779.53715,0,0,0,0.0,4105,True,False
38,2020-09-14,69,PR,Boa Esperança do Iguaçu,4103024,city,37,1478.22613,0,0,0,0.0,2503,True,False
38,2020-09-14,69,PR,Boa Ventura de São Roque,4103040,city,3,46.97041,0,0,0,0.0,6387,True,False
38,2020-09-14,146,PR,Boa Vista da Aparecida,4103057,city,124,1633.51337,0,3,0,0.0242,7591,True,False
38,2020-09-14,106,PR,Bocaiúva do Sul,4103107,city,197,1521.94067,1,2,0,0.0102,12944,True,False
38,2020-09-14,101,PR,Bom Jesus do Sul,4103156,city,14,395.36854,0,1,0,0.0714,3541,True,False
38,2020-09-14,90,PR,Bom Sucesso,4103206,city,100,1422.07053,0,1,0,0.01,7032,True,False
38,2020-09-14,69,PR,Bom Sucesso do Sul,4103222,city,8,245.09804,0,0,0,0.0,3264,True,False
38,2020-09-14,85,PR,Borrazópolis,4103305,city,54,819.17476,0,0,0,0.0,6592,True,False
38,2020-09-14,118,PR,Braganey,4103354,city,52,958.1721,0,2,0,0.0385,5427,True,False
38,2020-09-14,84,PR,Brasilândia do Sul,4103370,city,32,1207.09166,0,0,0,0.0,2651,True,False
38,2020-09-14,128,PR,Cafeara,4103404,city,51,1738.24131,0,0,0,0.0,2934,True,False
38,2020-09-14,118,PR,Cafelândia,4103453,city,196,1081.6777,1,1,0,0.0051,18120,True,False
38,2020-09-14,97,PR,Cafezal do Sul,4103479,city,22,544.01583,0,0,0,0.0,4044,True,False
38,2020-09-14,101,PR,Califórnia,4103503,city,78,910.15169,3,2,0,0.0256,8570,True,False
38,2020-09-14,123,PR,Cambará,4103602,city,161,634.85804,0,4,0,0.0248,25360,True,False
38,2020-09-14,167,PR,Cambé,4103701,city,1511,1418.33986,9,25,0,0.0165,106533,True,False
38,2020-09-14,77,PR,Cambira,4103800,city,70,890.01907,1,2,0,0.0286,7865,True,False
38,2020-09-14,159,PR,Campina da Lagoa,4103909,city,27,190.11407,1,2,0,0.0741,14202,True,False
38,2020-09-14,69,PR,Campina do Simão,4103958,city,5,128.63391,0,1,0,0.2,3887,True,False
38,2020-09-14,165,PR,Campina Grande do Sul,4104006,city,878,2028.27573,0,21,0,0.0239,43288,True,False
38,2020-09-14,128,PR,Campo Bonito,4104055,city,45,1174.01513,0,0,0,0.0,3833,True,False
38,2020-09-14,141,PR,Campo do Tenente,4104105,city,68,853.09246,1,3,0,0.0441,7971,True,False
38,2020-09-14,182,PR,Campo Largo,4104204,city,2735,2071.9383,24,63,0,0.023,132002,True,False
38,2020-09-14,165,PR,Campo Magro,4104253,city,475,1620.16509,11,9,0,0.0189,29318,True,False
38,2020-09-14,174,PR,Campo Mourão,4104303,city,940,990.94445,4,36,0,0.0383,94859,True,False
38,2020-09-14,97,PR,Cândido de Abreu,4104402,city,45,299.64043,0,0,0,0.0,15018,True,False
38,2020-09-14,108,PR,Candói,4104428,city,72,450.5914,0,0,0,0.0,15979,True,False
38,2020-09-14,104,PR,Cantagalo,4104451,city,64,480.58872,0,1,0,0.0156,13317,True,False
38,2020-09-14,119,PR,Capanema,4104501,city,509,2661.57708,0,3,0,0.0059,19124,True,False
38,2020-09-14,117,PR,Capitão Leônidas Marques,4104600,city,168,1064.63878,1,0,0,0.0,15780,True,False
38,2020-09-14,118,PR,Carambeí,4104659,city,272,1161.64852,7,5,0,0.0184,23415,True,False
38,2020-09-14,139,PR,Carlópolis,4104709,city,84,586.59218,0,1,0,0.0119,14320,True,False
38,2020-09-14,176,PR,Cascavel,4104808,city,6803,2071.2185,10,129,0,0.019,328454,True,False
38,2020-09-14,170,PR,Castro,4104907,city,836,1169.49247,22,11,0,0.0132,71484,True,False
38,2020-09-14,107,PR,Catanduvas,4105003,city,72,706.64442,0,0,0,0.0,10189,True,False
38,2020-09-14,127,PR,Centenário do Sul,4105102,city,144,1330.00831,0,2,0,0.0139,10827,True,False
38,2020-09-14,89,PR,Cerro Azul,4105201,city,145,815.56893,0,9,0,0.0621,17779,True,False
38,2020-09-14,141,PR,Céu Azul,4105300,city,173,1470.46324,0,0,0,0.0,11765,True,False
38,2020-09-14,164,PR,Chopinzinho,4105409,city,91,472.62906,0,2,0,0.022,19254,True,False
38,2020-09-14,187,PR,Cianorte,4105508,city,893,1080.85209,1,14,0,0.0157,82620,True,False
38,2020-09-14,124,PR,Cidade Gaúcha,4105607,city,255,2015.49162,0,1,0,0.0039,12652,True,False
38,2020-09-14,105,PR,Clevelândia,4105706,city,248,1497.67498,1,10,0,0.0403,16559,True,False
38,2020-09-14,177,PR,Colombo,4105805,city,3137,1287.10109,17,121,2,0.0386,243726,True,False
38,2020-09-14,129,PR,Colorado,4105904,city,289,1203.56488,0,7,0,0.0242,24012,True,False
38,2020-09-14,114,PR,Congonhinhas,4106001,city,23,260.83012,0,3,0,0.1304,8818,True,False
38,2020-09-14,108,PR,Conselheiro Mairinck,4106100,city,52,1347.15026,0,1,0,0.0192,3860,True,False
38,2020-09-14,170,PR,Contenda,4106209,city,157,844.81274,0,2,0,0.0127,18584,True,False
38,2020-09-14,116,PR,Corbélia,4106308,city,286,1675.35587,4,6,0,0.021,17071,True,False
38,2020-09-14,166,PR,Cornélio Procópio,4106407,city,434,907.09583,0,19,0,0.0438,47845,True,False
38,2020-09-14,111,PR,Coronel Domingos Soares,4106456,city,219,2921.16847,0,0,0,0.0,7497,True,False
38,2020-09-14,126,PR,Coronel Vivida,4106506,city,120,578.75953,1,2,0,0.0167,20734,True,False
38,2020-09-14,94,PR,Corumbataí do Sul,4106555,city,61,1894.99845,0,1,0,0.0164,3219,True,False
38,2020-09-14,120,PR,Cruzeiro do Iguaçu,4106571,city,96,2257.76105,1,3,0,0.0312,4252,True,False
38,2020-09-14,114,PR,Cruzeiro do Oeste,4106605,city,107,511.17906,0,0,0,0.0,20932,True,False
38,2020-09-14,149,PR,Cruzeiro do Sul,4106704,city,26,581.78563,0,0,0,0.0,4469,True,False
38,2020-09-14,93,PR,Cruz Machado,4106803,city,39,208.46697,0,1,0,0.0256,18708,True,False
38,2020-09-14,102,PR,Cruzmaltina,4106852,city,43,1457.62712,0,1,0,0.0233,2950,True,False
38,2020-09-14,187,PR,Curitiba,4106902,city,33311,1723.18627,68,1131,3,0.034,1933105,True,False
38,2020-09-14,105,PR,Curiúva,4107009,city,163,1079.39872,2,7,0,0.0429,15101,True,False
38,2020-09-14,90,PR,Diamante D'Oeste,4107157,city,135,2569.96002,0,1,0,0.0074,5253,True,False
38,2020-09-14,115,PR,Diamante do Norte,4107108,city,41,805.97602,0,0,0,0.0,5087,True,False
38,2020-09-14,118,PR,Diamante do Sul,4107124,city,34,988.65949,0,1,0,0.0294,3439,True,False
38,2020-09-14,150,PR,Dois Vizinhos,4107207,city,1187,2920.69585,5,16,0,0.0135,40641,True,False
38,2020-09-14,117,PR,Douradina,4107256,city,36,411.56968,0,1,0,0.0278,8747,True,False
38,2020-09-14,117,PR,Doutor Camargo,4107306,city,26,434.85533,0,2,0,0.0769,5979,True,False
38,2020-09-14,69,PR,Doutor Ulysses,4128633,city,52,931.89964,0,0,0,0.0,5580,True,False
38,2020-09-14,102,PR,Enéas Marques,4107405,city,131,2197.61785,0,5,0,0.0382,5961,True,False
38,2020-09-14,94,PR,Engenheiro Beltrão,4107504,city,178,1271.42857,0,1,0,0.0056,14000,True,False
38,2020-09-14,87,PR,Entre Rios do Oeste,4107538,city,8,176.25028,0,0,0,0.0,4539,True,False
38,2020-09-14,69,PR,Esperança Nova,4107520,city,10,588.92815,0,0,0,0.0,1698,True,False
38,2020-09-14,88,PR,Espigão Alto do Iguaçu,4107546,city,22,534.36969,0,0,0,0.0,4117,True,False
38,2020-09-14,72,PR,Farol,4107553,city,6,194.23762,0,1,0,0.1667,3089,True,False
38,2020-09-14,174,PR,Faxinal,4107603,city,153,886.90511,2,2,1,0.0131,17251,True,False
38,2020-09-14,167,PR,Fazenda Rio Grande,4107652,city,2048,2043.72861,0,64,1,0.0312,100209,True,False
38,2020-09-14,71,PR,Fênix,4107702,city,59,1238.97522,0,0,0,0.0,4762,True,False
38,2020-09-14,119,PR,Fernandes Pinheiro,4107736,city,27,478.21467,0,1,0,0.037,5646,True,False
